id;cian_id;name;review_count;total_rate;buildings_count;foundation_year;is_reliable;created_at;updated_at
1;3184068;;;;;;;2024-10-28 22:20:10.108403;2024-11-01 14:41:24.798441
2;3270867;STRABAG;4;3.0;0;2006;False;2024-10-28 22:20:33.053687;2024-11-01 14:41:26.254114
3;140926344;;;;;;;2024-10-28 22:20:53.714797;2024-11-01 14:41:27.072197
4;149566184;Glincom;140;4.1;7;2013;False;2024-10-28 22:21:20.305606;2024-11-01 14:41:27.700398
5;150959906;;;;;;;2024-10-28 22:21:49.995669;2024-11-01 14:41:28.687122
6;151243629;Capital Group;467;4.4;141;1993;False;2024-10-28 22:22:11.207781;2024-11-01 14:41:29.870742
7;151426554;;;;;;;2024-10-28 22:22:38.438436;2024-11-01 14:41:35.507520
8;152725255;Домострой-недвижимость;0;0.0;0;1994;False;2024-10-28 22:22:50.880951;2024-11-01 14:41:36.978212
9;152953585;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 22:23:04.145004;2024-11-01 14:41:37.677488
10;152953661;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 22:23:28.421210;2024-11-01 14:41:38.410756
11;152953734;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 22:23:55.178140;2024-11-01 14:41:39.197674
12;153450136;Вессо-линк;0;0.0;0;1992;False;2024-10-28 22:24:16.813341;2024-11-01 14:41:40.595404
13;159979025;;;;;;;2024-10-28 22:24:27.660702;2024-11-01 14:41:46.316366
14;163021767;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 22:24:48.243813;2024-11-01 14:41:47.693374
15;164011436;;;;;;;2024-10-28 22:25:09.514874;2024-11-01 14:41:48.444207
16;164353514;;;;;;;2024-10-28 22:25:35.158870;2024-11-01 14:41:49.218241
17;164416029;;;;;;;2024-10-28 22:26:03.015734;2024-11-01 14:41:49.846394
18;165105530;;;;;;;2024-10-28 22:26:15.982744;2024-11-01 14:41:51.181391
19;165355018;;;;;;;2024-10-28 22:26:41.580270;2024-11-01 14:41:57.045230
20;165699931;;;;;;;2024-10-28 22:27:09.632424;2024-11-01 14:41:58.387405
21;166434310;;;;;;;2024-10-28 22:27:27.125187;2024-11-01 14:41:59.003892
22;167168480;;;;;;;2024-10-28 22:27:56.434601;2024-11-01 14:41:59.924938
23;168222461;;;;;;;2024-10-28 22:28:17.122269;2024-11-01 14:42:00.817830
24;168743960;Concord Development;0;0.0;0;1997;False;2024-10-28 22:28:32.091482;2024-11-01 14:42:02.007539
25;169092708;;;;;;;2024-10-28 22:28:42.803350;2024-11-01 14:42:08.108139
26;169568802;;;;;;;2024-10-28 22:29:09.712280;2024-11-01 14:42:09.041595
27;170637417;;;;;;;2024-10-28 22:29:31.503328;2024-11-01 14:42:09.676296
28;171750307;;;;;;;2024-10-28 22:29:57.531435;2024-11-01 14:42:10.546690
29;177562997;;;;;;;2024-10-28 22:30:34.360593;2024-11-01 14:42:11.214953
30;177577242;;;;;;;2024-10-28 22:30:52.071647;2024-11-01 14:42:12.964457
31;179176213;;;;;;;2024-10-28 22:31:03.853085;2024-11-01 14:42:18.947142
32;181514552;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 22:31:26.245628;2024-11-01 14:42:19.635490
33;181669146;Роскомстрой Недвижимость;10;4.2;0;;False;2024-10-28 22:31:36.830181;2024-11-01 14:42:20.396920
34;182376736;;;;;;;2024-10-28 22:31:54.391058;2024-11-01 14:42:21.473887
35;182550005;;;;;;;2024-10-28 22:33:27.499579;2024-11-01 14:42:22.366283
36;183938343;MIRAX GROUP;1;4.0;0;1994;False;2024-10-28 22:33:55.087460;2024-11-01 14:42:23.667523
37;187368517;;;;;;;2024-10-28 22:34:21.833545;2024-11-01 14:42:30.034028
38;190263864;;;;;;;2024-10-28 22:34:34.973606;2024-11-01 14:42:30.710746
39;191199132;;;;;;;2024-10-28 22:34:55.820044;2024-11-01 14:42:31.830939
40;191273595;;;;;;;2024-10-28 22:35:07.926648;2024-11-01 14:42:32.485672
41;192707468;;;;;;;2024-10-28 22:35:19.187010;2024-11-01 14:42:33.044479
42;192784540;;;;;;;2024-10-28 22:35:36.462791;2024-11-01 14:42:34.294590
43;194036691;;;;;;;2024-10-28 22:36:02.465814;2024-11-01 14:42:40.882162
44;194429125;Capital Group;467;4.4;141;1993;False;2024-10-28 22:36:18.063270;2024-11-01 14:42:41.664782
45;195907938;;;;;;;2024-10-28 22:36:33.404626;2024-11-01 14:42:42.737745
46;196482679;;;;;;;2024-10-28 22:36:57.322679;2024-11-01 14:42:43.340204
47;196903723;;;;;;;2024-10-28 22:37:12.446293;2024-11-01 14:42:44.099307
48;197214440;Снегири;3;4.3;3;1992;False;2024-10-28 22:37:24.031258;2024-11-01 14:42:45.037333
49;197699645;;;;;;;2024-10-28 22:37:48.964546;2024-11-01 14:42:51.555324
50;198144198;Главмосстрой-недвижимость;12;3.4;0;;False;2024-10-28 22:38:18.892522;2024-11-01 14:42:52.576541
51;198782509;;;;;;;2024-10-28 22:38:35.903761;2024-11-01 14:42:53.457558
52;199432455;;;;;;;2024-10-28 22:38:49.378027;2024-11-01 14:42:54.140622
53;200212370;;;;;;;2024-10-28 22:39:19.310753;2024-11-01 14:42:54.813747
54;200828608;Clayton&Boyers;;;0;;False;2024-10-28 22:39:45.619200;2024-11-01 14:42:55.562628
55;201225506;;;;;;;2024-10-28 22:40:14.217904;2024-11-01 14:43:02.277146
56;201379486;;;;;;;2024-10-28 22:40:33.222986;2024-11-01 14:43:03.316019
57;202436594;ГУТА-ДЕВЕЛОПМЕНТ;2;3.0;0;2005;False;2024-10-28 22:41:07.530969;2024-11-01 14:43:04.068697
58;203074317;;;;;;;2024-10-28 22:41:25.950174;2024-11-01 14:43:04.660512
59;203819272;ГУТА-ДЕВЕЛОПМЕНТ;2;3.0;0;2005;False;2024-10-28 22:41:40.929239;2024-11-01 14:43:05.891854
60;204124494;;;;;;;2024-10-28 22:41:59.101560;2024-11-01 14:43:06.557316
61;204969322;;;;;;;2024-10-28 22:42:16.398575;2024-11-01 14:43:12.826962
62;205475369;ИНТЕКО;166;4.5;3;2001;False;2024-10-28 22:42:32.816435;2024-11-01 14:43:14.008963
63;206466216;;;;;;;2024-10-28 22:43:01.516697;2024-11-01 14:43:14.977649
64;207555074;;;;;;;2024-10-28 22:43:16.737476;2024-11-01 14:43:16.000638
65;207687609;;;;;;;2024-10-28 22:43:32.204324;2024-11-01 14:43:16.699763
66;207924488;ГК Квартал;2;5.0;0;1993;False;2024-10-28 22:43:51.658117;2024-11-01 14:43:17.472895
67;208500430;КОРТРОС;401;4.2;1777;2006;False;2024-10-28 22:44:07.504991;2024-11-01 14:43:26.317660
68;209040594;Башня Федерация;14;3.9;0;2002;False;2024-10-28 22:44:34.702351;2024-11-01 14:43:26.972754
69;209040915;Башня Федерация;14;3.9;0;2002;False;2024-10-28 22:44:59.586822;2024-11-01 14:43:28.162004
70;209082460;Башня Федерация;14;3.9;0;2002;False;2024-10-28 22:45:17.758243;2024-11-01 14:43:28.805193
71;209735944;;;;;;;2024-10-28 22:45:32.877279;2024-11-01 14:43:29.443431
72;210047241;КОРТРОС;401;4.2;1777;2006;False;2024-10-28 22:51:03.489249;2024-11-01 14:43:30.271005
73;210880477;;;;;;;2024-10-28 22:51:31.125962;2024-11-01 14:43:37.270414
74;210884814;;;;;;;2024-10-28 22:51:53.877841;2024-11-01 14:43:38.492482
75;211463786;Capital Group;467;4.4;141;1993;False;2024-10-28 22:52:22.187003;2024-11-01 14:43:39.359670
76;211521310;AFI Development;615;4.2;974;2001;False;2024-10-28 22:52:38.983149;2024-11-01 14:43:40.019480
77;211524760;MR Group;2059;4.3;3525;2003;False;2024-10-28 22:52:59.663905;2024-10-28 22:52:59.663905
78;211851806;Галс-Девелопмент;195;4.7;111;1994;False;2024-10-28 22:53:20.642405;2024-11-01 14:44:41.317087
79;211905568;;;;;;;2024-10-28 22:53:49.486244;2024-11-01 14:44:42.085945
80;212568784;;;;;;;2024-10-28 22:54:17.502359;2024-11-01 14:44:48.480763
81;215547130;;;;;;;2024-10-28 22:54:32.413066;2024-11-01 14:44:49.413584
82;216269282;;;;;;;2024-10-28 22:54:52.915985;2024-11-01 14:44:50.422515
83;217701600;;;;;;;2024-10-28 22:55:23.503080;2024-11-01 14:44:51.178356
84;217724612;Абсолют Недвижимость;513;4.6;1981;1990;False;2024-10-28 22:55:46.495597;2024-11-01 14:44:52.829936
85;217791998;Башня Федерация;14;3.9;0;2002;False;2024-10-28 22:56:38.276092;2024-11-01 14:44:59.059119
86;217811294;;;;;;;2024-10-28 22:56:54.831410;2024-11-01 14:45:00.153027
87;217908994;MR Group;2082;4.3;3462;2003;False;2024-10-28 22:57:06.618619;2024-11-01 14:45:02.488649
88;218418212;;;;;;;2024-10-28 22:57:27.489681;2024-11-01 14:45:03.078688
89;218427491;;;;;;;2024-10-28 22:57:41.496896;2024-11-01 14:45:04.008511
90;219584211;Проминдустрия АГ;0;0.0;0;1997;False;2024-10-28 22:58:09.650125;2024-11-01 14:45:09.802859
91;219586445;;;;;;;2024-10-28 22:58:37.487376;2024-11-01 14:45:10.841786
92;220126243;;;;;;;2024-10-28 22:59:06.151436;2024-11-01 14:45:13.189388
93;220523527;;;;;;;2024-10-28 22:59:21.724541;2024-11-01 14:45:13.909454
94;220802088;;;;;;;2024-10-28 22:59:49.164859;2024-11-01 14:45:14.769753
95;220843185;;;;;;;2024-10-28 23:00:16.418351;2024-11-01 14:45:20.318204
96;220858081;;;;;;;2024-10-28 23:00:42.436746;2024-11-01 14:45:21.533211
97;220912363;Capital Group;467;4.4;141;1993;False;2024-10-28 23:00:58.640044;2024-11-01 14:45:23.923663
98;221846784;;;;;;;2024-10-28 23:01:12.256704;2024-11-01 14:45:24.922161
99;222475023;;;;;;;2024-10-28 23:01:25.006402;2024-11-01 14:45:25.789417
100;222491593;;;;;;;2024-10-28 23:01:48.492481;2024-11-01 14:45:26.488571
101;222900218;;;;;;;2024-10-28 23:02:15.269557;2024-11-01 14:45:31.062846
102;223287010;;;;;;;2024-10-28 23:02:27.077852;2024-11-01 14:45:32.263429
103;224071057;Абсолют Недвижимость;513;4.6;1981;1990;False;2024-10-28 23:02:49.730746;2024-11-01 14:45:34.597866
104;224851545;;;;;;;2024-10-28 23:03:18.822965;2024-11-01 14:45:35.569257
105;225113692;Концерн КРОСТ;325;3.6;329;1991;False;2024-10-28 23:03:42.466666;2024-11-01 14:45:36.466464
106;225701461;;;;;;;2024-10-28 23:04:05.332003;2024-11-01 14:45:37.286882
107;226220370;;;;;;;2024-10-28 23:09:26.885481;2024-11-01 14:45:41.822839
108;226342793;;;;;;;2024-10-28 23:09:45.330341;2024-11-01 14:45:42.922015
109;226541138;;;;;;;2024-10-28 23:10:03.756184;2024-11-01 14:45:45.352806
110;226902982;;;;;;;2024-10-28 23:10:24.553560;2024-11-01 14:45:46.106085
111;226974795;;;;;;;2024-10-28 23:10:46.350911;2024-11-01 14:45:47.071022
112;227002725;;;;;;;2024-10-28 23:11:13.444317;2024-11-01 14:45:47.793683
113;227446730;Абсолют Недвижимость;513;4.6;1981;1990;False;2024-10-28 23:11:56.983363;2024-11-01 14:45:52.516045
114;227477881;;;;;;;2024-10-28 23:12:16.851152;2024-11-01 14:45:53.586249
115;227630883;ГУТА-ДЕВЕЛОПМЕНТ;2;3.0;0;2005;False;2024-10-28 23:12:41.332926;2024-11-01 14:45:55.948519
116;228103586;;;;;;;2024-10-28 23:13:05.475862;2024-11-01 14:45:56.848928
117;228786744;Группа ЛСР;389;4.2;4651;1993;False;2024-10-28 23:13:28.496944;2024-11-01 14:45:57.843379
118;228824975;;;;;;;2024-10-28 23:13:57.884724;2024-11-01 14:45:58.583612
119;228909140;Галс-Девелопмент;;;111;1994;;2024-10-28 23:14:26.864911;2024-11-01 14:46:03.209311
120;228935891;Снегири;3;4.3;3;1992;False;2024-10-28 23:14:45.931386;2024-11-01 14:46:04.368884
121;229252131;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 23:15:06.379363;2024-11-01 14:46:06.713993
122;230133401;KR Properties;48;4.2;0;2002;False;2024-10-28 23:15:32.163016;2024-11-01 14:46:07.489322
123;230720388;;;;;;;2024-10-28 23:15:46.279104;2024-11-01 14:46:08.573015
124;231146699;СпецВысотСтрой;2;3.5;0;2001;False;2024-10-28 23:16:14.708237;2024-11-01 14:46:09.315422
125;231282993;;;;;;;2024-10-28 23:16:43.518448;2024-11-01 14:46:13.931960
126;231550821;;;;;;;2024-10-28 23:16:58.065612;2024-11-01 14:46:15.190387
127;232658940;СпецВысотСтрой;2;3.5;0;2001;False;2024-10-28 23:17:25.138447;2024-11-01 14:46:17.463293
128;232991030;;;;;;;2024-10-28 23:17:37.930172;2024-11-01 14:46:18.146964
129;234154895;;;;;;;2024-10-28 23:18:07.230800;2024-11-01 14:46:19.269647
130;234280127;;;;;;;2024-10-28 23:18:36.189801;2024-11-01 14:46:19.938853
131;234296757;;;;;;;2024-10-28 23:19:00.904617;2024-11-01 14:46:24.845993
132;234617100;;;;;;;2024-10-28 23:19:27.644995;2024-11-01 14:46:26.325258
133;234920513;;;;;;;2024-10-28 23:19:40.257003;2024-11-01 14:46:28.244518
134;235048570;;;;;;False;2024-10-28 23:20:10.761173;2024-11-01 14:46:29.148417
135;235191953;;;;;;;2024-10-28 23:20:34.434167;2024-11-01 14:46:29.946381
136;235565015;Снегири;3;4.3;3;1992;False;2024-10-28 23:20:45.230703;2024-11-01 14:46:30.672111
137;235843327;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 23:21:14.771088;2024-11-01 14:46:35.587172
138;235843334;Rose Group;0;0.0;0;1993;False;2024-10-28 23:21:44.590223;2024-11-01 14:46:36.859134
139;235877802;;;;;;;2024-10-28 23:22:02.030573;2024-11-01 14:46:38.841383
140;236086724;Capital Group;467;4.4;141;1993;False;2024-10-28 23:22:40.444817;2024-11-01 14:46:39.910123
141;236463021;;;;;;;2024-10-28 23:23:03.224007;2024-11-01 14:46:40.675016
142;236797984;Capital Group;467;4.4;139;1993;False;2024-10-28 23:23:28.669834;2024-10-28 23:23:28.669834
143;236960194;Спецстрой ИСК;0;0.0;0;2003;False;2024-10-28 23:23:57.469278;2024-11-01 14:47:48.211544
144;237406753;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 23:29:09.334869;2024-11-01 14:47:50.118357
145;237949570;;;;;;;2024-10-28 23:29:34.313331;2024-11-01 14:47:50.929066
146;238255986;;;;;;;2024-10-28 23:29:49.861426;2024-11-01 14:47:51.818084
147;238622072;KR Properties;48;4.2;0;2002;False;2024-10-28 23:30:18.947882;2024-11-01 14:47:52.481938
148;238657724;;;;;;;2024-10-28 23:30:42.180746;2024-11-01 14:48:01.012670
149;238813311;AB Development;4;3.2;56;2010;False;2024-10-28 23:31:00.583761;2024-11-01 14:48:01.953352
150;239000665;;;;;;;2024-10-28 23:31:30.949569;2024-11-01 14:48:02.865522
151;239000692;;;;;;;2024-10-28 23:31:46.131568;2024-11-01 14:48:03.543748
152;239001047;;;;;;;2024-10-28 23:32:13.985427;2024-11-01 14:48:11.764089
153;239124088;;;;;;;2024-10-28 23:32:38.696711;2024-11-01 14:48:12.490674
154;239124089;Capital Group;467;4.4;141;1993;False;2024-10-28 23:32:54.183561;2024-11-01 14:48:14.555869
155;239293843;;;;;;;2024-10-28 23:33:11.410251;2024-11-01 14:48:15.343503
156;239383173;Capital Group;467;4.4;141;1993;False;2024-10-28 23:33:30.455271;2024-11-01 14:48:22.400928
157;239678768;;;;;;;2024-10-28 23:33:47.699149;2024-11-01 14:48:23.409971
158;239955139;STRABAG;4;3.0;0;2006;False;2024-10-28 23:34:08.702296;2024-11-01 14:48:25.152501
159;240050578;;;;;;;2024-10-28 23:34:20.729838;2024-11-01 14:48:26.355086
160;240300521;;;;;;;2024-10-28 23:34:46.845505;2024-11-01 14:48:27.777838
161;240329967;;;;;;;2024-10-28 23:35:08.310079;2024-11-01 14:48:32.878514
162;240466127;Capital Group;467;4.4;141;1993;False;2024-10-28 23:35:31.574977;2024-11-01 14:48:33.704404
163;240687500;Аеон Девелопмент;189;4.2;159;2011;False;2024-10-28 23:35:57.339978;2024-11-01 14:48:34.335048
164;240906517;ИНТЕКО;166;4.5;3;2001;False;2024-10-28 23:36:18.789126;2024-11-01 14:48:35.768623
165;240923526;;;;;;;2024-10-28 23:36:39.856597;2024-11-01 14:48:37.070038
166;240926398;Rose Group;0;0.0;0;1993;False;2024-10-28 23:37:02.796839;2024-11-01 14:48:39.925981
167;240972962;;;;;;;2024-10-28 23:37:30.024216;2024-11-01 14:48:43.412730
168;241016893;;;;;;;2024-10-28 23:38:08.276146;2024-11-01 14:48:44.441050
169;241154833;;;;;;;2024-10-28 23:38:38.732352;2024-11-01 14:48:45.224939
170;241172804;Sezar Group;1084;4.1;717;2003;False;2024-10-28 23:38:52.451639;2024-11-01 14:48:46.437498
171;241370449;Техноком Трейд;8;4.8;0;2003;False;2024-10-28 23:39:04.867524;2024-11-01 14:48:47.779252
172;241381089;ГУТА-ДЕВЕЛОПМЕНТ;2;3.0;0;2005;False;2024-10-28 23:39:16.522242;2024-11-01 14:48:50.728372
173;241387763;;;;;;;2024-10-28 23:44:36.286118;2024-11-01 14:48:54.163901
174;242010428;Башня Федерация;14;3.9;0;2002;False;2024-10-28 23:44:58.452169;2024-11-01 14:48:55.637304
175;242010851;;;;;;;2024-10-28 23:45:14.718649;2024-11-01 14:48:56.686353
176;242093065;Sezar Group;1084;4.1;717;2003;False;2024-10-28 23:45:28.847333;2024-11-01 14:48:57.308747
177;242341540;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 23:45:51.308235;2024-11-01 14:48:58.514499
178;242690916;;;;;;;2024-10-28 23:46:19.199327;2024-11-01 14:49:01.272389
179;242691237;;;;;;;2024-10-28 23:46:49.131294;2024-11-01 14:49:04.794799
180;243257002;;;;;;;2024-10-28 23:47:05.826749;2024-11-01 14:49:06.574814
181;243441566;СТ Тауэрс;19;3.9;34;2004;False;2024-10-28 23:47:32.836209;2024-11-01 14:49:07.414270
182;243586808;СТ Тауэрс;19;3.9;34;2004;False;2024-10-28 23:48:01.526312;2024-11-01 14:49:08.129969
183;243689888;Автокомбинат №32;2;4.5;0;;False;2024-10-28 23:48:13.442522;2024-11-01 14:49:09.370447
184;243789887;;;;;;;2024-10-28 23:48:35.381505;2024-11-01 14:49:11.962820
185;243972675;;;;;;;2024-10-28 23:48:58.588962;2024-11-01 14:49:15.834177
186;244775968;KR Properties;48;4.2;0;2002;False;2024-10-28 23:49:14.870279;2024-11-01 14:49:17.365707
187;245009579;;;;;;;2024-10-28 23:49:41.995559;2024-11-01 14:49:18.055385
188;245213482;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 23:50:02.188476;2024-11-01 14:49:18.790842
189;245277094;ИНТЕКО;166;4.5;3;2001;False;2024-10-28 23:50:28.197322;2024-11-01 14:49:20.163649
190;245421315;;;;;;;2024-10-28 23:50:51.577169;2024-11-01 14:49:22.506334
191;245684225;;;;;;;2024-10-28 23:51:15.573546;2024-11-01 14:49:26.608289
192;246511922;;;;;;;2024-10-28 23:51:29.735895;2024-11-01 14:49:27.952298
193;246730952;;;;;;;2024-10-28 23:52:00.188571;2024-11-01 14:49:28.909400
194;246864056;Фонд развития территорий;420;3.5;0;2017;False;2024-10-28 23:52:24.599131;2024-11-01 14:49:29.741743
195;246918256;;;;;;;2024-10-28 23:52:52.095741;2024-11-01 14:49:30.854147
196;246930837;Capital Group;467;4.4;141;1993;False;2024-10-28 23:53:23.777417;2024-11-01 14:49:33.115181
197;247174958;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-28 23:53:34.539323;2024-11-01 14:49:37.204778
198;247217289;Снегири;3;4.3;3;1992;False;2024-10-28 23:54:03.921520;2024-11-01 14:49:38.603749
199;247310340;;;;;;;2024-10-28 23:54:20.001928;2024-11-01 14:49:39.611591
200;247444170;;;;;;False;2024-10-28 23:54:42.367891;2024-11-01 14:49:40.374454
201;247517367;;;;;;;2024-10-28 23:55:02.600183;2024-11-01 14:49:41.708353
202;248190016;;;;;;;2024-10-28 23:55:15.492847;2024-11-01 14:49:43.815319
203;248286098;;;;;;;2024-10-29 00:00:26.497202;2024-11-01 14:49:47.876668
204;248311340;;;;;;;2024-10-29 00:00:44.429105;2024-11-01 14:49:49.100153
205;248402604;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-29 00:01:02.794742;2024-11-01 14:49:50.186546
206;248497292;;;;;;;2024-10-29 00:01:21.297230;2024-11-01 14:49:51.187995
207;248513131;;;;;;;2024-10-29 00:01:40.567641;2024-11-01 14:49:52.252312
208;248527153;;;;;;;2024-10-29 00:01:57.971258;2024-11-01 14:49:54.879048
209;248895017;;;;;;;2024-10-29 00:02:26.021530;2024-11-01 14:49:58.887314
210;248949942;Галс-Девелопмент;195;4.7;111;1994;False;2024-10-29 00:02:49.910857;2024-11-01 14:50:00.395875
211;248994960;ГУТА-ДЕВЕЛОПМЕНТ;2;3.0;0;2005;False;2024-10-29 00:03:02.905989;2024-11-01 14:50:01.517673
212;249449707;;;;;;;2024-10-29 00:03:20.214950;2024-11-01 14:50:02.516038
213;249474349;Ташир;346;4.4;812;1999;False;2024-10-29 00:03:32.092200;2024-11-01 14:50:03.395250
214;249631443;;;;;;;2024-10-29 00:03:52.720549;2024-11-01 14:50:05.550034
215;249648451;;;;;;;2024-10-29 00:04:23.088631;2024-11-01 14:50:09.547091
216;249865208;ПИК;5133;4.4;16198;1994;False;2024-10-29 00:04:48.419614;2024-11-01 14:50:11.143812
217;250039498;;;;;;;2024-10-29 00:05:12.525658;2024-11-01 14:50:12.228832
218;250043486;СИТИ21;;;285;1997;False;2024-10-29 00:05:29.229201;2024-11-01 14:50:13.497012
219;250267021;;;;;;;2024-10-29 00:05:48.246201;2024-11-01 14:50:13.993881
220;250434944;Вессо-линк;0;0.0;0;1992;False;2024-10-29 00:06:02.582757;2024-11-01 14:50:16.189279
221;250451599;Аеон Девелопмент;189;4.2;159;2011;False;2024-10-29 00:06:28.947145;2024-11-01 14:50:20.169733
222;250451781;Аеон Девелопмент;189;4.2;159;2011;False;2024-10-29 00:06:44.208574;2024-11-01 14:50:21.862659
223;250492774;;;;;;;2024-10-29 00:07:14.234925;2024-11-01 14:50:22.885172
224;250570766;Capital Group;467;4.4;141;1993;False;2024-10-29 00:07:57.357190;2024-11-01 14:50:24.141039
225;250774239;;;;;;;2024-10-29 00:08:08.411496;2024-11-01 14:50:24.899862
226;251208497;;;;;;;2024-10-29 00:08:20.291617;2024-11-01 14:50:26.711568
227;251512445;Стимул;0;0.0;0;2014;False;2024-10-29 00:08:47.252595;2024-11-01 14:50:30.812612
228;252018984;Аеон Девелопмент;189;4.2;159;2011;False;2024-10-29 00:09:04.661655;2024-11-01 14:50:31.419825
229;252136801;;;;;;;2024-10-29 00:14:17.586439;2024-11-01 14:50:32.133372
230;252267351;Главмосстрой-недвижимость;12;3.4;0;;False;2024-10-29 00:14:32.610700;2024-11-01 14:50:33.695092
231;252580333;;;;;;;2024-10-29 00:14:47.119814;2024-11-01 14:50:35.677649
232;252593060;Rose Group;0;0.0;0;1993;False;2024-10-29 00:14:57.911688;2024-11-01 14:50:37.498166
233;252659550;;;;;;;2024-10-29 00:15:11.315886;2024-11-01 14:50:41.830106
234;253429925;MR Group;2082;4.3;3462;2003;False;2024-10-29 00:15:36.815804;2024-11-01 14:50:42.962626
235;253469570;Галс-Девелопмент;195;4.7;111;1994;False;2024-10-29 00:15:54.283863;2024-11-01 14:50:43.570463
236;253573337;TEKTA GROUP;441;4.4;613;1999;False;2024-10-29 00:16:39.687461;2024-11-01 14:50:44.331023
237;253645417;ДОНСТРОЙ;1390;4.6;1022;1994;False;2024-10-29 00:17:00.783458;2024-11-01 14:50:46.238217
238;253852779;KR Properties;48;4.2;0;2002;False;2024-10-29 00:17:15.283641;2024-11-01 14:50:48.338588
239;253870055;;;;;;False;2024-10-29 00:17:32.119268;2024-11-01 14:50:53.144730
240;254006562;Галс-Девелопмент;195;4.7;111;1994;False;2024-10-29 00:17:51.810838;2024-11-01 14:50:53.991587
241;254098289;Галс-Девелопмент;195;4.7;111;1994;False;2024-10-29 00:18:08.077779;2024-11-01 14:50:54.588551
242;254140285;;;;;;;2024-10-29 00:18:23.686863;2024-11-01 14:50:55.687481
243;254241521;;;;;;;2024-10-29 00:18:48.131908;2024-11-01 14:50:56.817403
244;254271105;СТ Тауэрс;19;3.9;34;2004;False;2024-10-29 00:19:10.545800;2024-11-01 14:50:59.120774
245;254299769;;;;;;;2024-10-29 00:19:23.768374;2024-11-01 14:50:59.715297
246;254355443;;;;;;;2024-10-29 00:19:49.602075;2024-11-01 14:51:03.969642
247;254460217;;;;;;;2024-10-29 00:20:04.882035;2024-11-01 14:51:04.841323
248;254467027;;;;;;;2024-10-29 00:20:24.666181;2024-11-01 14:51:05.783683
249;254677705;;;;;;;2024-10-29 00:20:53.067370;2024-11-01 14:51:06.760146
250;255204691;Меджиком;0;0.0;0;2003;False;2024-10-29 00:21:17.856431;2024-11-01 14:51:09.661557
251;255385487;Управление Гражданского Строительства;98;3.5;0;2011;False;2024-10-29 00:21:35.347418;2024-11-01 14:51:10.362419
252;255402317;Управление Гражданского Строительства;98;3.5;0;2011;False;2024-10-29 00:22:08.941895;2024-11-01 14:51:16.758095
253;255574268;;;;;;;2024-10-29 00:22:22.050313;2024-11-01 14:51:18.587305
254;255744934;;;;;;;2024-10-29 00:27:39.432597;2024-11-01 14:51:19.191754
255;255778272;;;;;;;2024-10-29 00:28:01.084033;2024-11-01 14:51:19.900075
256;255985339;Группа Эталон;1411;4.4;1448;1987;False;2024-10-29 00:28:29.602878;2024-11-01 14:51:20.661308
257;255996080;;;;;;;2024-10-29 00:28:40.972424;2024-11-01 14:51:21.420341
258;256258447;;;;;;;2024-10-29 00:28:54.155822;2024-11-01 14:51:28.568111
259;256269217;Capital Group;467;4.4;141;1993;False;2024-10-29 00:29:16.628853;2024-11-01 14:51:29.154114
260;256374886;MOS CITY GROUP;2;2.5;0;2006;False;2024-10-29 00:29:41.710169;2024-11-01 14:51:29.818774
261;256376499;СТ Тауэрс;19;3.9;34;2004;False;2024-10-29 00:30:01.624195;2024-11-01 14:51:30.588436
262;256472311;СТ Тауэрс;19;3.9;34;2004;False;2024-10-29 00:30:30.372108;2024-11-01 14:51:31.246414
263;256530188;;;;;;;2024-10-29 00:30:50.349111;2024-11-01 14:51:32.722018
264;256532146;;;;;;;2024-10-29 00:31:04.346711;2024-11-01 14:51:39.058417
265;256601450;;;;;;;2024-10-29 00:31:31.059516;2024-11-01 14:51:39.763751
266;256680882;;;;;;;2024-10-29 00:32:00.908653;2024-11-01 14:51:41.332908
267;256759435;;;;;;;2024-10-29 00:32:20.122242;2024-11-01 14:51:42.123568
268;256941871;ГК ФСК;1230;4.3;4780;2005;False;2024-10-29 00:32:43.704952;2024-11-01 14:51:43.364827
269;257166826;Концерн КРОСТ;325;3.6;329;1991;False;2024-10-29 00:33:05.058136;2024-11-01 14:51:49.902718
270;257169109;Управление Гражданского Строительства;98;3.5;0;2011;False;2024-10-29 00:33:26.232246;2024-11-01 14:51:50.741711
271;257321693;ИНТЕКО;166;4.5;3;2001;False;2024-10-29 00:33:41.770776;2024-11-01 14:51:52.670957
272;257355660;Phoenix;1;4.0;0;2018;False;2024-10-29 00:34:08.512670;2024-11-01 14:51:53.969589
273;257385664;;;;;;;2024-10-29 00:34:36.978935;2024-11-01 14:52:00.451300
274;257418548;;;;;;;2024-10-29 00:34:51.675963;2024-11-01 14:52:03.208837
